n,data_inserimento,partito,valore
71,2024-03-12,+Europa,2.4
71,2024-03-12,Azione,3.9
71,2024-03-12,Italia Viva,2.8
71,2024-03-12,Altri,3.5
72,2024-03-12,Partito Democratico,20.2
72,2024-03-12,Forza Italia,9.3
72,2024-03-12,Fratelli d'Italia,27.8
72,2024-03-12,Alleanza Verdi Sinistra,4.1
72,2024-03-12,Lega,7.9
72,2024-03-12,Movimento 5 Stelle,15.8
72,2024-03-12,+Europa,2.5
72,2024-03-12,Azione,4.1
72,2024-03-12,Italia Viva,3.1
72,2024-03-12,Altri,5.2
73,2024-03-12,Partito Democratico,20.2
73,2024-03-12,Forza Italia,9.3
73,2024-03-12,Fratelli d'Italia,27.8
73,2024-03-12,Alleanza Verdi Sinistra,4.1
73,2024-03-12,Lega,7.9
73,2024-03-12,Movimento 5 Stelle,15.8
73,2024-03-12,+Europa,2.5
73,2024-03-12,Azione,4.1
73,2024-03-12,Italia Viva,3.1
73,2024-03-12,Altri,5.2
74,2024-03-12,Partito Democratico,20.2
74,2024-03-12,Forza Italia,7.6
74,2024-03-12,Fratelli d'Italia,27.1
74,2024-03-12,Alleanza Verdi Sinistra,4.1
74,2024-03-12,Lega,8.1
74,2024-03-12,Movimento 5 Stelle,15.4
74,2024-03-12,+Europa,2.7
74,2024-03-12,Azione,4.5
74,2024-03-12,Italia Viva,3.1
74,2024-03-12,Altri,5.5
75,2024-03-11,Partito Democratico,20.2
75,2024-03-11,Forza Italia,9.2
75,2024-03-11,Fratelli d'Italia,27.8
75,2024-03-11,Alleanza Verdi Sinistra,4.0
75,2024-03-11,Lega,7.9
75,2024-03-11,Movimento 5 Stelle,16.1
75,2024-03-11,+Europa,2.6
75,2024-03-11,Azione,4.1
75,2024-03-11,Italia Viva,3.1
75,2024-03-11,Altri,5.0
76,2024-03-06,Partito Democratico,20.3
76,2024-03-06,Forza Italia,9.2
76,2024-03-06,Fratelli d'Italia,27.7
76,2024-03-06,Alleanza Verdi Sinistra,4.0
76,2024-03-06,Lega,7.9
76,2024-03-06,Movimento 5 Stelle,15.9
76,2024-03-06,+Europa,2.6
76,2024-03-06,Azione,4.0
76,2024-03-06,Italia Viva,3.3
76,2024-03-06,Altri,5.1
77,2024-03-06,Partito Democratico,20.0
77,2024-03-06,Forza Italia,7.6
77,2024-03-06,Fratelli d'Italia,27.3
77,2024-03-06,Alleanza Verdi Sinistra,4.2
77,2024-03-06,Lega,8.0
77,2024-03-06,Movimento 5 Stelle,15.8
77,2024-03-06,+Europa,2.8
77,2024-03-06,Azione,4.3
77,2024-03-06,Italia Viva,3.1
77,2024-03-06,Altri,3.5
78,2024-03-05,Partito Democratico,19.6
78,2024-03-05,Forza Italia,6.7
78,2024-03-05,Fratelli d'Italia,28.7
78,2024-03-05,Alleanza Verdi Sinistra,3.1
78,2024-03-05,Lega,9.2
78,2024-03-05,Movimento 5 Stelle,16.2
78,2024-03-05,+Europa,2.5
78,2024-03-05,Azione,3.7
78,2024-03-05,Italia Viva,2.8
78,2024-03-05,Altri,3.4
79,2024-03-04,Partito Democratico,27.0
79,2024-03-04,Forza Italia,26.0
79,2024-03-04,Fratelli d'Italia,36.0
79,2024-03-04,Lega,21.0
79,2024-03-04,Azione,18.0
79,2024-03-04,Italia Viva,12.0
79,2024-03-04,Altri,0.0
80,2024-03-04,Partito Democratico,20.0
80,2024-03-04,Forza Italia,9.3
80,2024-03-04,Fratelli d'Italia,28.1
80,2024-03-04,Alleanza Verdi Sinistra,3.9
80,2024-03-04,Lega,8.1
80,2024-03-04,Movimento 5 Stelle,16.0
80,2024-03-04,+Europa,2.5
80,2024-03-04,Azione,4.0
80,2024-03-04,Italia Viva,3.2
80,2024-03-04,Altri,4.9
81,2024-02-29,Partito Democratico,20.0
81,2024-02-29,Forza Italia,9.3
81,2024-02-29,Fratelli d'Italia,28.2
81,2024-02-29,Alleanza Verdi Sinistra,4.1
81,2024-02-29,Lega,8.1
81,2024-02-29,Movimento 5 Stelle,15.9
81,2024-02-29,+Europa,2.4
81,2024-02-29,Azione,3.9
81,2024-02-29,Italia Viva,3.2
81,2024-02-29,Altri,4.9
82,2024-02-28,Partito Democratico,20.0
82,2024-02-28,Forza Italia,7.1
82,2024-02-28,Fratelli d'Italia,27.7
82,2024-02-28,Alleanza Verdi Sinistra,4.2
82,2024-02-28,Lega,8.1
82,2024-02-28,Movimento 5 Stelle,15.6
82,2024-02-28,+Europa,2.6
82,2024-02-28,Azione,4.4
82,2024-02-28,Italia Viva,3.3
82,2024-02-28,Altri,6.0
83,2024-02-26,Partito Democratico,19.6
83,2024-02-26,Forza Italia,6.5
83,2024-02-26,Fratelli d'Italia,28.6
83,2024-02-26,Alleanza Verdi Sinistra,3.3
83,2024-02-26,Lega,9.3
83,2024-02-26,Movimento 5 Stelle,16.0
83,2024-02-26,+Europa,2.5
83,2024-02-26,Azione,3.8
83,2024-02-26,Italia Viva,2.8
83,2024-02-26,Altri,3.3
84,2024-02-26,Partito Democratico,19.9
84,2024-02-26,Forza Italia,9.4
84,2024-02-26,Fratelli d'Italia,28.3
84,2024-02-26,Alleanza Verdi Sinistra,3.9
84,2024-02-26,Lega,8.2
84,2024-02-26,Movimento 5 Stelle,16.1
84,2024-02-26,+Europa,2.4
84,2024-02-26,Azione,3.9
84,2024-02-26,Italia Viva,3.1
84,2024-02-26,Altri,4.8
85,2024-02-26,Partito Democratico,18.3
85,2024-02-26,Forza Italia,7.9
85,2024-02-26,Fratelli d'Italia,28.2
85,2024-02-26,Alleanza Verdi Sinistra,3.5
85,2024-02-26,Lega,8.3
85,2024-02-26,Movimento 5 Stelle,17.0
85,2024-02-26,+Europa,2.2
85,2024-02-26,Azione,3.3
85,2024-02-26,Italia Viva,3.6
85,2024-02-26,Altri,5.9
86,2024-02-21,Partito Democratico,20.1
86,2024-02-21,Forza Italia,7.1
86,2024-02-21,Fratelli d'Italia,28.2
86,2024-02-21,Alleanza Verdi Sinistra,4.3
86,2024-02-21,Lega,8.0
86,2024-02-21,Movimento 5 Stelle,15.3
86,2024-02-21,+Europa,2.4
86,2024-02-21,Azione,4.2
86,2024-02-21,Italia Viva,3.3
86,2024-02-21,Altri,3.4
87,2024-02-19,Partito Democratico,20.0
87,2024-02-19,Forza Italia,9.2
87,2024-02-19,Fratelli d'Italia,28.4
87,2024-02-19,Alleanza Verdi Sinistra,3.9
87,2024-02-19,Lega,8.2
87,2024-02-19,Movimento 5 Stelle,16.0
87,2024-02-19,+Europa,2.4
87,2024-02-19,Azione,3.8
87,2024-02-19,Italia Viva,3.0
87,2024-02-19,Altri,5.1
88,2024-02-18,Partito Democratico,19.7
88,2024-02-18,Forza Italia,6.7
88,2024-02-18,Fratelli d'Italia,28.8
88,2024-02-18,Alleanza Verdi Sinistra,3.2
88,2024-02-18,Lega,9.3
88,2024-02-18,Movimento 5 Stelle,16.0
88,2024-02-18,+Europa,2.4
88,2024-02-18,Azione,3.8
88,2024-02-18,Italia Viva,2.7
88,2024-02-18,Altri,3.1
89,2024-02-15,Partito Democratico,19.8
89,2024-02-15,Forza Italia,9.1
89,2024-02-15,Fratelli d'Italia,28.4
89,2024-02-15,Alleanza Verdi Sinistra,3.8
89,2024-02-15,Lega,8.2
89,2024-02-15,Movimento 5 Stelle,16.2
89,2024-02-15,+Europa,2.4
89,2024-02-15,Azione,3.9
89,2024-02-15,Italia Viva,3.0
89,2024-02-15,Altri,5.2
90,2024-02-13,Partito Democratico,19.7
90,2024-02-13,Forza Italia,7.3
90,2024-02-13,Fratelli d'Italia,27.9
90,2024-02-13,Alleanza Verdi Sinistra,4.2
90,2024-02-13,Lega,8.3
90,2024-02-13,Movimento 5 Stelle,15.7
90,2024-02-13,+Europa,2.5
90,2024-02-13,Azione,4.3
90,2024-02-13,Italia Viva,3.1
90,2024-02-13,Altri,3.2
91,2024-02-12,Partito Democratico,19.6
91,2024-02-12,Forza Italia,6.5
91,2024-02-12,Fratelli d'Italia,28.8
91,2024-02-12,Alleanza Verdi Sinistra,3.1
91,2024-02-12,Lega,9.5
91,2024-02-12,Movimento 5 Stelle,16.3
91,2024-02-12,+Europa,2.5
91,2024-02-12,Azione,3.7
91,2024-02-12,Italia Viva,2.7
91,2024-02-12,Altri,5.0
92,2024-02-12,Partito Democratico,19.8
92,2024-02-12,Forza Italia,9.2
92,2024-02-12,Fratelli d'Italia,28.5
92,2024-02-12,Alleanza Verdi Sinistra,3.7
92,2024-02-12,Lega,8.4
92,2024-02-12,Movimento 5 Stelle,16.2
92,2024-02-12,+Europa,2.4
92,2024-02-12,Azione,3.7
92,2024-02-12,Italia Viva,2.9
92,2024-02-12,Altri,5.2
93,2024-02-06,Partito Democratico,20.0
93,2024-02-06,Forza Italia,7.3
93,2024-02-06,Fratelli d'Italia,28.1
93,2024-02-06,Alleanza Verdi Sinistra,4.0
93,2024-02-06,Lega,8.5
93,2024-02-06,Movimento 5 Stelle,15.9
93,2024-02-06,+Europa,2.4
93,2024-02-06,Azione,4.3
93,2024-02-06,Italia Viva,3.1
93,2024-02-06,Altri,5.3
94,2024-02-05,Partito Democratico,19.6
94,2024-02-05,Forza Italia,6.8
94,2024-02-05,Fratelli d'Italia,29.1
94,2024-02-05,Alleanza Verdi Sinistra,3.0
94,2024-02-05,Lega,9.4
94,2024-02-05,Movimento 5 Stelle,16.2
94,2024-02-05,+Europa,2.4
94,2024-02-05,Azione,3.8
94,2024-02-05,Italia Viva,2.6
94,2024-02-05,Altri,2.5
95,2024-02-05,Partito Democratico,19.7
95,2024-02-05,Forza Italia,9.3
95,2024-02-05,Fratelli d'Italia,28.7
95,2024-02-05,Alleanza Verdi Sinistra,3.6
95,2024-02-05,Lega,8.3
95,2024-02-05,Movimento 5 Stelle,16.4
95,2024-02-05,+Europa,2.3
95,2024-02-05,Azione,3.6
95,2024-02-05,Italia Viva,3.0
95,2024-02-05,Altri,5.1
96,2024-01-30,Partito Democratico,19.6
96,2024-01-30,Forza Italia,9.3
96,2024-01-30,Fratelli d'Italia,28.8
96,2024-01-30,Alleanza Verdi Sinistra,3.6
96,2024-01-30,Lega,8.4
96,2024-01-30,Movimento 5 Stelle,16.5
96,2024-01-30,+Europa,2.3
96,2024-01-30,Azione,3.5
96,2024-01-30,Italia Viva,3.0
96,2024-01-30,Altri,5.0
97,2024-01-29,Partito Democratico,19.4
97,2024-01-29,Forza Italia,6.6
97,2024-01-29,Fratelli d'Italia,29.0
97,2024-01-29,Alleanza Verdi Sinistra,3.1
97,2024-01-29,Lega,9.6
97,2024-01-29,Movimento 5 Stelle,16.0
97,2024-01-29,+Europa,2.5
97,2024-01-29,Azione,3.9
97,2024-01-29,Italia Viva,2.8
97,2024-01-29,Altri,2.7
98,2024-01-29,Partito Democratico,19.5
98,2024-01-29,Forza Italia,9.4
98,2024-01-29,Fratelli d'Italia,28.8
98,2024-01-29,Alleanza Verdi Sinistra,3.5
98,2024-01-29,Lega,8.4
98,2024-01-29,Movimento 5 Stelle,16.4
98,2024-01-29,+Europa,2.2
98,2024-01-29,Azione,3.6
98,2024-01-29,Italia Viva,3.0
98,2024-01-29,Altri,5.2
99,2024-01-24,Partito Democratico,19.5
99,2024-01-24,Forza Italia,9.3
99,2024-01-24,Fratelli d'Italia,29.0
99,2024-01-24,Alleanza Verdi Sinistra,3.5
99,2024-01-24,Lega,8.4
99,2024-01-24,Movimento 5 Stelle,16.3
99,2024-01-24,+Europa,2.5
99,2024-01-24,Azione,3.7
99,2024-01-24,Italia Viva,2.9
99,2024-01-24,Altri,4.9
100,2024-01-23,Partito Democratico,19.1
100,2024-01-23,Forza Italia,7.4
100,2024-01-23,Fratelli d'Italia,28.8
100,2024-01-23,Alleanza Verdi Sinistra,3.6
100,2024-01-23,Lega,8.5
100,2024-01-23,Movimento 5 Stelle,16.1
100,2024-01-23,+Europa,2.4
100,2024-01-23,Azione,4.3
100,2024-01-23,Italia Viva,3.4
100,2024-01-23,Altri,5.4
101,2024-01-22,Partito Democratico,19.3
101,2024-01-22,Forza Italia,6.5
101,2024-01-22,Fratelli d'Italia,29.1
101,2024-01-22,Alleanza Verdi Sinistra,3.1
101,2024-01-22,Lega,9.6
101,2024-01-22,Movimento 5 Stelle,16.3
101,2024-01-22,+Europa,2.6
101,2024-01-22,Azione,3.8
101,2024-01-22,Italia Viva,2.8
101,2024-01-22,Altri,5.9
102,2024-01-22,Partito Democratico,19.3
102,2024-01-22,Forza Italia,9.3
102,2024-01-22,Fratelli d'Italia,28.9
102,2024-01-22,Alleanza Verdi Sinistra,3.3
102,2024-01-22,Lega,8.5
102,2024-01-22,Movimento 5 Stelle,16.3
102,2024-01-22,+Europa,2.3
102,2024-01-22,Azione,3.8
102,2024-01-22,Italia Viva,2.9
102,2024-01-22,Altri,5.4
103,2024-01-22,Partito Democratico,19.7
103,2024-01-22,Forza Italia,7.0
103,2024-01-22,Fratelli d'Italia,29.0
103,2024-01-22,Alleanza Verdi Sinistra,4.2
103,2024-01-22,Lega,8.7
103,2024-01-22,Movimento 5 Stelle,16.2
103,2024-01-22,+Europa,2.1
103,2024-01-22,Azione,3.3
103,2024-01-22,Italia Viva,3.0
103,2024-01-22,Altri,6.1
104,2024-01-16,Partito Democratico,19.4
104,2024-01-16,Forza Italia,7.2
104,2024-01-16,Fratelli d'Italia,29.0
104,2024-01-16,Alleanza Verdi Sinistra,3.4
104,2024-01-16,Lega,8.8
104,2024-01-16,Movimento 5 Stelle,16.1
104,2024-01-16,+Europa,2.3
104,2024-01-16,Azione,4.0
104,2024-01-16,Italia Viva,3.5
104,2024-01-16,Altri,5.3
105,2024-01-16,Partito Democratico,19.3
105,2024-01-16,Forza Italia,9.4
105,2024-01-16,Fratelli d'Italia,28.9
105,2024-01-16,Alleanza Verdi Sinistra,3.4
105,2024-01-16,Lega,8.5
105,2024-01-16,Movimento 5 Stelle,16.2
105,2024-01-16,+Europa,2.4
105,2024-01-16,Azione,3.8
105,2024-01-16,Italia Viva,3.0
105,2024-01-16,Altri,5.1
106,2024-01-16,Partito Democratico,19.2
106,2024-01-16,Forza Italia,9.3
106,2024-01-16,Fratelli d'Italia,28.8
106,2024-01-16,Alleanza Verdi Sinistra,3.5
106,2024-01-16,Lega,8.4
106,2024-01-16,Movimento 5 Stelle,16.1
106,2024-01-16,+Europa,2.5
106,2024-01-16,Azione,3.9
106,2024-01-16,Italia Viva,2.8
106,2024-01-16,Altri,5.5
107,2024-01-15,Partito Democratico,19.4
107,2024-01-15,Forza Italia,6.3
107,2024-01-15,Fratelli d'Italia,29.5
107,2024-01-15,Alleanza Verdi Sinistra,3.0
107,2024-01-15,Lega,9.5
107,2024-01-15,Movimento 5 Stelle,16.0
107,2024-01-15,+Europa,2.5
107,2024-01-15,Azione,3.9
107,2024-01-15,Italia Viva,2.7
107,2024-01-15,Altri,4.2
108,2024-01-10,Partito Democratico,19.2
108,2024-01-10,Forza Italia,9.3
108,2024-01-10,Fratelli d'Italia,28.7
108,2024-01-10,Alleanza Verdi Sinistra,3.5
108,2024-01-10,Lega,8.3
108,2024-01-10,Movimento 5 Stelle,16.3
108,2024-01-10,+Europa,2.5
108,2024-01-10,Azione,3.9
108,2024-01-10,Italia Viva,2.9
108,2024-01-10,Altri,5.4
109,2024-01-09,Partito Democratico,19.1
109,2024-01-09,Forza Italia,7.3
109,2024-01-09,Fratelli d'Italia,29.2
109,2024-01-09,Alleanza Verdi Sinistra,3.2
109,2024-01-09,Lega,9.1
109,2024-01-09,Movimento 5 Stelle,16.4
109,2024-01-09,+Europa,2.4
109,2024-01-09,Azione,4.0
109,2024-01-09,Italia Viva,3.5
109,2024-01-09,Altri,3.6
110,2024-01-08,Partito Democratico,19.2
110,2024-01-08,Forza Italia,6.4
110,2024-01-08,Fratelli d'Italia,29.1
110,2024-01-08,Alleanza Verdi Sinistra,3.1
110,2024-01-08,Lega,9.7
110,2024-01-08,Movimento 5 Stelle,16.1
110,2024-01-08,+Europa,2.6
110,2024-01-08,Azione,4.0
110,2024-01-08,Italia Viva,2.6
110,2024-01-08,Altri,2.3
111,2023-12-26,Partito Democratico,19.4
111,2023-12-26,Forza Italia,6.1
111,2023-12-26,Fratelli d'Italia,29.3
111,2023-12-26,Alleanza Verdi Sinistra,3.0
111,2023-12-26,Lega,9.7
111,2023-12-26,Movimento 5 Stelle,16.3
111,2023-12-26,+Europa,2.6
111,2023-12-26,Azione,3.8
111,2023-12-26,Italia Viva,2.6
111,2023-12-26,Altri,5.8
112,2023-12-20,Partito Democratico,19.4
112,2023-12-20,Forza Italia,7.2
112,2023-12-20,Fratelli d'Italia,28.5
112,2023-12-20,Alleanza Verdi Sinistra,3.4
112,2023-12-20,Lega,9.1
112,2023-12-20,Movimento 5 Stelle,16.8
112,2023-12-20,+Europa,2.6
112,2023-12-20,Azione,3.7
112,2023-12-20,Italia Viva,3.4
112,2023-12-20,Altri,3.1
113,2023-12-18,Partito Democratico,19.3
113,2023-12-18,Forza Italia,6.3
113,2023-12-18,Fratelli d'Italia,29.6
113,2023-12-18,Alleanza Verdi Sinistra,3.2
113,2023-12-18,Lega,9.6
113,2023-12-18,Movimento 5 Stelle,16.0
113,2023-12-18,+Europa,2.6
113,2023-12-18,Azione,3.7
113,2023-12-18,Italia Viva,2.6
113,2023-12-18,Altri,2.2
114,2023-12-18,Partito Democratico,19.4
114,2023-12-18,Forza Italia,9.8
114,2023-12-18,Fratelli d'Italia,28.5
114,2023-12-18,Alleanza Verdi Sinistra,3.5
114,2023-12-18,Lega,8.4
114,2023-12-18,Movimento 5 Stelle,16.0
114,2023-12-18,+Europa,2.5
114,2023-12-18,Azione,4.1
114,2023-12-18,Italia Viva,2.9
114,2023-12-18,Altri,4.9
115,2023-12-18,Partito Democratico,19.0
115,2023-12-18,Forza Italia,6.8
115,2023-12-18,Fratelli d'Italia,29.3
115,2023-12-18,Alleanza Verdi Sinistra,4.0
115,2023-12-18,Lega,8.0
115,2023-12-18,Movimento 5 Stelle,17.2
115,2023-12-18,+Europa,2.4
115,2023-12-18,Azione,3.2
115,2023-12-18,Italia Viva,3.5
115,2023-12-18,Altri,3.2
116,2023-12-13,Partito Democratico,19.2
116,2023-12-13,Forza Italia,9.9
116,2023-12-13,Fratelli d'Italia,28.5
116,2023-12-13,Alleanza Verdi Sinistra,3.5
116,2023-12-13,Lega,8.3
116,2023-12-13,Movimento 5 Stelle,16.0
116,2023-12-13,+Europa,2.4
116,2023-12-13,Azione,4.1
116,2023-12-13,Italia Viva,3.1
116,2023-12-13,Altri,5.0
117,2023-12-12,Partito Democratico,19.6
117,2023-12-12,Forza Italia,7.2
117,2023-12-12,Fratelli d'Italia,28.2
117,2023-12-12,Alleanza Verdi Sinistra,3.3
117,2023-12-12,Lega,9.4
117,2023-12-12,Movimento 5 Stelle,16.4
117,2023-12-12,+Europa,2.6
117,2023-12-12,Azione,3.6
117,2023-12-12,Italia Viva,3.2
117,2023-12-12,Altri,5.5
118,2023-12-12,Partito Democratico,19.2
118,2023-12-12,Forza Italia,9.9
118,2023-12-12,Fratelli d'Italia,28.7
118,2023-12-12,Alleanza Verdi Sinistra,3.4
118,2023-12-12,Lega,8.5
118,2023-12-12,Movimento 5 Stelle,15.9
118,2023-12-12,+Europa,2.6
118,2023-12-12,Azione,4.0
118,2023-12-12,Italia Viva,3.1
118,2023-12-12,Altri,4.7
119,2023-12-06,Partito Democratico,19.3
119,2023-12-06,Forza Italia,7.3
119,2023-12-06,Fratelli d'Italia,28.1
119,2023-12-06,Alleanza Verdi Sinistra,3.4
119,2023-12-06,Lega,9.2
119,2023-12-06,Movimento 5 Stelle,16.7
119,2023-12-06,+Europa,2.7
119,2023-12-06,Azione,3.8
119,2023-12-06,Italia Viva,3.2
119,2023-12-06,Altri,5.3
120,2023-12-04,Partito Democratico,19.4
120,2023-12-04,Forza Italia,9.9
120,2023-12-04,Fratelli d'Italia,28.8
120,2023-12-04,Alleanza Verdi Sinistra,3.3
120,2023-12-04,Lega,8.6
120,2023-12-04,Movimento 5 Stelle,16.1
120,2023-12-04,+Europa,2.5
120,2023-12-04,Azione,3.8
120,2023-12-04,Italia Viva,3.0
120,2023-12-04,Altri,4.6
121,2023-11-28,Partito Democratico,19.4
121,2023-11-28,Forza Italia,7.0
121,2023-11-28,Fratelli d'Italia,28.6
121,2023-11-28,Alleanza Verdi Sinistra,3.6
121,2023-11-28,Lega,9.4
121,2023-11-28,Movimento 5 Stelle,16.4
121,2023-11-28,+Europa,2.6
121,2023-11-28,Azione,3.8
121,2023-11-28,Italia Viva,3.3
121,2023-11-28,Altri,6.8
122,2023-11-27,Partito Democratico,19.6
122,2023-11-27,Forza Italia,6.4
122,2023-11-27,Fratelli d'Italia,29.5
122,2023-11-27,Alleanza Verdi Sinistra,3.1
122,2023-11-27,Lega,9.7
122,2023-11-27,Movimento 5 Stelle,16.0
122,2023-11-27,+Europa,2.5
122,2023-11-27,Azione,3.7
122,2023-11-27,Italia Viva,2.5
122,2023-11-27,Altri,5.5
123,2023-11-27,Partito Democratico,19.4
123,2023-11-27,Forza Italia,10.0
123,2023-11-27,Fratelli d'Italia,28.6
123,2023-11-27,Alleanza Verdi Sinistra,3.2
123,2023-11-27,Lega,8.6
123,2023-11-27,Movimento 5 Stelle,16.4
123,2023-11-27,+Europa,2.4
123,2023-11-27,Azione,3.9
123,2023-11-27,Italia Viva,3.1
123,2023-11-27,Altri,4.4
124,2023-11-21,Partito Democratico,19.8
124,2023-11-21,Forza Italia,9.9
124,2023-11-21,Fratelli d'Italia,28.5
124,2023-11-21,Alleanza Verdi Sinistra,3.2
124,2023-11-21,Lega,8.5
124,2023-11-21,Movimento 5 Stelle,16.1
124,2023-11-21,+Europa,2.4
124,2023-11-21,Azione,4.0
124,2023-11-21,Italia Viva,3.0
124,2023-11-21,Altri,4.6
125,2023-11-21,Partito Democratico,19.4
125,2023-11-21,Forza Italia,6.9
125,2023-11-21,Fratelli d'Italia,29.0
125,2023-11-21,Alleanza Verdi Sinistra,3.5
125,2023-11-21,Lega,9.6
125,2023-11-21,Movimento 5 Stelle,16.6
125,2023-11-21,+Europa,2.8
125,2023-11-21,Azione,3.7
125,2023-11-21,Italia Viva,3.1
125,2023-11-21,Altri,6.4
126,2023-11-20,Partito Democratico,19.5
126,2023-11-20,Forza Italia,6.6
126,2023-11-20,Fratelli d'Italia,29.2
126,2023-11-20,Alleanza Verdi Sinistra,3.0
126,2023-11-20,Lega,9.6
126,2023-11-20,Movimento 5 Stelle,16.2
126,2023-11-20,+Europa,2.3
126,2023-11-20,Azione,3.7
126,2023-11-20,Italia Viva,2.6
126,2023-11-20,Altri,5.8
127,2023-11-15,Partito Democratico,19.7
127,2023-11-15,Forza Italia,6.7
127,2023-11-15,Fratelli d'Italia,29.1
127,2023-11-15,Alleanza Verdi Sinistra,3.6
127,2023-11-15,Lega,9.4
127,2023-11-15,Movimento 5 Stelle,16.2
127,2023-11-15,+Europa,2.5
127,2023-11-15,Azione,3.9
127,2023-11-15,Italia Viva,3.0
127,2023-11-15,Altri,3.1
128,2023-11-13,Partito Democratico,19.4
128,2023-11-13,Forza Italia,6.3
128,2023-11-13,Fratelli d'Italia,29.4
128,2023-11-13,Alleanza Verdi Sinistra,2.8
128,2023-11-13,Lega,9.5
128,2023-11-13,Movimento 5 Stelle,16.3
128,2023-11-13,+Europa,2.4
128,2023-11-13,Azione,3.9
128,2023-11-13,Italia Viva,2.5
128,2023-11-13,Altri,2.3
129,2023-11-13,Partito Democratico,19.4
129,2023-11-13,Forza Italia,10.0
129,2023-11-13,Fratelli d'Italia,28.6
129,2023-11-13,Alleanza Verdi Sinistra,3.3
129,2023-11-13,Lega,8.7
129,2023-11-13,Movimento 5 Stelle,16.3
129,2023-11-13,+Europa,2.4
129,2023-11-13,Azione,3.8
129,2023-11-13,Italia Viva,3.0
129,2023-11-13,Altri,4.5
130,2023-11-13,Partito Democratico,18.0
130,2023-11-13,Forza Italia,7.8
130,2023-11-13,Fratelli d'Italia,28.5
130,2023-11-13,Alleanza Verdi Sinistra,3.5
130,2023-11-13,Lega,9.2
130,2023-11-13,Movimento 5 Stelle,17.0
130,2023-11-13,+Europa,2.6
130,2023-11-13,Azione,3.1
130,2023-11-13,Italia Viva,3.5
130,2023-11-13,Altri,5.3
131,2023-11-07,Partito Democratico,20.0
131,2023-11-07,Forza Italia,6.4
131,2023-11-07,Fratelli d'Italia,29.2
131,2023-11-07,Alleanza Verdi Sinistra,3.6
131,2023-11-07,Lega,9.8
131,2023-11-07,Movimento 5 Stelle,16.4
131,2023-11-07,+Europa,2.4
131,2023-11-07,Azione,4.0
131,2023-11-07,Italia Viva,2.8
131,2023-11-07,Altri,3.1
132,2023-11-06,Partito Democratico,19.6
132,2023-11-06,Forza Italia,10.1
132,2023-11-06,Fratelli d'Italia,28.7
132,2023-11-06,Alleanza Verdi Sinistra,3.2
132,2023-11-06,Lega,9.0
132,2023-11-06,Movimento 5 Stelle,16.0
132,2023-11-06,+Europa,2.3
132,2023-11-06,Azione,3.7
132,2023-11-06,Italia Viva,2.8
132,2023-11-06,Altri,4.6
133,2023-10-31,Partito Democratico,19.2
133,2023-10-31,Forza Italia,7.7
133,2023-10-31,Fratelli d'Italia,28.5
133,2023-10-31,Alleanza Verdi Sinistra,3.3
133,2023-10-31,Lega,8.0
133,2023-10-31,Movimento 5 Stelle,16.9
133,2023-10-31,+Europa,2.5
133,2023-10-31,Azione,4.2
133,2023-10-31,Italia Viva,3.2
133,2023-10-31,Altri,6.0
134,2023-10-31,Partito Democratico,20.2
134,2023-10-31,Forza Italia,6.2
134,2023-10-31,Fratelli d'Italia,29.0
134,2023-10-31,Alleanza Verdi Sinistra,3.5
134,2023-10-31,Lega,10.2
134,2023-10-31,Movimento 5 Stelle,16.1
134,2023-10-31,+Europa,2.2
134,2023-10-31,Azione,3.7
134,2023-10-31,Italia Viva,2.8
134,2023-10-31,Altri,3.7
135,2023-10-30,Partito Democratico,19.8
135,2023-10-30,Forza Italia,10.0
135,2023-10-30,Fratelli d'Italia,28.7
135,2023-10-30,Alleanza Verdi Sinistra,3.2
135,2023-10-30,Lega,9.2
135,2023-10-30,Movimento 5 Stelle,16.2
135,2023-10-30,+Europa,2.2
135,2023-10-30,Azione,3.6
135,2023-10-30,Italia Viva,2.5
135,2023-10-30,Altri,4.6
136,2023-10-25,Partito Democratico,19.2
136,2023-10-25,Forza Italia,6.1
136,2023-10-25,Fratelli d'Italia,29.7
136,2023-10-25,Alleanza Verdi Sinistra,2.8
136,2023-10-25,Lega,9.8
136,2023-10-25,Movimento 5 Stelle,16.0
136,2023-10-25,+Europa,2.6
136,2023-10-25,Azione,3.7
136,2023-10-25,Italia Viva,2.5
136,2023-10-25,Altri,2.0
137,2023-10-25,Partito Democratico,19.7
137,2023-10-25,Forza Italia,9.9
137,2023-10-25,Fratelli d'Italia,29.0
137,2023-10-25,Alleanza Verdi Sinistra,3.4
137,2023-10-25,Lega,9.2
137,2023-10-25,Movimento 5 Stelle,16.2
137,2023-10-25,+Europa,2.1
137,2023-10-25,Azione,3.6
137,2023-10-25,Italia Viva,2.4
137,2023-10-25,Altri,4.5
138,2023-10-24,Partito Democratico,19.8
138,2023-10-24,Forza Italia,6.3
138,2023-10-24,Fratelli d'Italia,28.7
138,2023-10-24,Alleanza Verdi Sinistra,3.5
138,2023-10-24,Lega,10.2
138,2023-10-24,Movimento 5 Stelle,16.4
138,2023-10-24,+Europa,2.4
138,2023-10-24,Azione,3.9
138,2023-10-24,Italia Viva,2.7
138,2023-10-24,Altri,5.1
139,2023-10-23,Partito Democratico,19.7
139,2023-10-23,Forza Italia,10.0
139,2023-10-23,Fratelli d'Italia,29.0
139,2023-10-23,Alleanza Verdi Sinistra,3.3
139,2023-10-23,Lega,9.3
