n,data_inserimento,partito,valore
1425,2024-12-02,Italia Viva,2.0
1425,2024-12-02,Sud Chiama Nord,1.0
1425,2024-12-02,Altri,7.4
1424,2024-11-26,Partito Democratico,22.6
1424,2024-11-26,Forza Italia,8.9
1424,2024-11-26,Fratelli d'Italia,29.4
1424,2024-11-26,Alleanza Verdi Sinistra,6.8
1424,2024-11-26,Lega,8.7
1424,2024-11-26,Movimento 5 Stelle,11.2
1424,2024-11-26,+Europa,1.9
1424,2024-11-26,Azione,2.7
1424,2024-11-26,Italia Viva,2.6
1424,2024-11-26,Sud Chiama Nord,1.1
1424,2024-11-26,Altri,4.1
1423,2024-11-25,Partito Democratico,22.9
1423,2024-11-25,Forza Italia,8.4
1423,2024-11-25,Fratelli d'Italia,29.3
1423,2024-11-25,Alleanza Verdi Sinistra,6.5
1423,2024-11-25,Lega,8.8
1423,2024-11-25,Movimento 5 Stelle,10.5
1423,2024-11-25,+Europa,1.7
1423,2024-11-25,Azione,2.9
1423,2024-11-25,Italia Viva,2.4
1423,2024-11-25,Pace Terra Dignità,1.4
1423,2024-11-25,Sud Chiama Nord,0.7
1423,2024-11-25,Altri,5.2
1422,2024-11-25,Partito Democratico,23.1
1422,2024-11-25,Forza Italia,11.3
1422,2024-11-25,Fratelli d'Italia,29.3
1422,2024-11-25,Alleanza Verdi Sinistra,6.3
1422,2024-11-25,Lega,8.6
1422,2024-11-25,Movimento 5 Stelle,10.6
1422,2024-11-25,+Europa,2.0
1422,2024-11-25,Azione,2.4
1422,2024-11-25,Italia Viva,2.3
1422,2024-11-25,Altri,4.1
1421,2024-11-19,Partito Democratico,22.1
1421,2024-11-19,Forza Italia,8.9
1421,2024-11-19,Fratelli d'Italia,29.6
1421,2024-11-19,Alleanza Verdi Sinistra,6.9
1421,2024-11-19,Lega,9.0
1421,2024-11-19,Movimento 5 Stelle,11.2
1421,2024-11-19,+Europa,2.0
1421,2024-11-19,Azione,2.5
1421,2024-11-19,Italia Viva,2.5
1421,2024-11-19,Pace Terra Dignità,1.2
1421,2024-11-19,Sud Chiama Nord,1.0
1421,2024-11-19,Altri,5.3
1420,2024-11-19,Partito Democratico,23.2
1420,2024-11-19,Forza Italia,8.7
1420,2024-11-19,Fratelli d'Italia,28.3
1420,2024-11-19,Alleanza Verdi Sinistra,6.1
1420,2024-11-19,Lega,9.0
1420,2024-11-19,Movimento 5 Stelle,11.9
1420,2024-11-19,+Europa,1.9
1420,2024-11-19,Azione,3.0
1420,2024-11-19,Italia Viva,2.1
1420,2024-11-19,Altri,5.8
1419,2024-11-18,Partito Democratico,22.8
1419,2024-11-18,Forza Italia,8.6
1419,2024-11-18,Fratelli d'Italia,29.6
1419,2024-11-18,Alleanza Verdi Sinistra,6.7
1419,2024-11-18,Lega,8.7
1419,2024-11-18,Movimento 5 Stelle,10.2
1419,2024-11-18,+Europa,1.7
1419,2024-11-18,Azione,2.8
1419,2024-11-18,Italia Viva,2.3
1419,2024-11-18,Pace Terra Dignità,1.5
1419,2024-11-18,Sud Chiama Nord,0.6
1419,2024-11-18,Altri,3.3
1418,2024-11-18,Partito Democratico,22.9
1418,2024-11-18,Forza Italia,11.3
1418,2024-11-18,Fratelli d'Italia,29.5
1418,2024-11-18,Alleanza Verdi Sinistra,6.2
1418,2024-11-18,Lega,8.7
1418,2024-11-18,Movimento 5 Stelle,10.6
1418,2024-11-18,+Europa,1.9
1418,2024-11-18,Azione,2.5
1418,2024-11-18,Italia Viva,2.4
1418,2024-11-18,Altri,4.0
1417,2024-11-12,Partito Democratico,22.7
1417,2024-11-12,Forza Italia,8.4
1417,2024-11-12,Fratelli d'Italia,29.7
1417,2024-11-12,Alleanza Verdi Sinistra,6.7
1417,2024-11-12,Lega,8.8
1417,2024-11-12,Movimento 5 Stelle,10.0
1417,2024-11-12,+Europa,1.8
1417,2024-11-12,Azione,3.0
1417,2024-11-12,Italia Viva,2.3
1417,2024-11-12,Pace Terra Dignità,1.4
1417,2024-11-12,Sud Chiama Nord,0.7
1417,2024-11-12,Altri,1.9
1416,2024-11-12,Partito Democratico,22.1
1416,2024-11-12,Forza Italia,8.9
1416,2024-11-12,Fratelli d'Italia,29.8
1416,2024-11-12,Alleanza Verdi Sinistra,6.7
1416,2024-11-12,Lega,8.9
1416,2024-11-12,Movimento 5 Stelle,11.3
1416,2024-11-12,+Europa,2.1
1416,2024-11-12,Azione,2.6
1416,2024-11-12,Italia Viva,2.3
1416,2024-11-12,Pace Terra Dignità,1.0
1416,2024-11-12,Sud Chiama Nord,1.0
1416,2024-11-12,Altri,5.3
1415,2024-11-11,Partito Democratico,22.8
1415,2024-11-11,Forza Italia,11.3
1415,2024-11-11,Fratelli d'Italia,29.5
1415,2024-11-11,Alleanza Verdi Sinistra,6.1
1415,2024-11-11,Lega,8.6
1415,2024-11-11,Movimento 5 Stelle,10.7
1415,2024-11-11,+Europa,2.0
1415,2024-11-11,Azione,2.5
1415,2024-11-11,Italia Viva,2.4
1415,2024-11-11,Altri,4.1
1414,2024-11-10,Partito Democratico,22.9
1414,2024-11-10,Forza Italia,8.5
1414,2024-11-10,Fratelli d'Italia,29.5
1414,2024-11-10,Alleanza Verdi Sinistra,6.7
1414,2024-11-10,Lega,8.6
1414,2024-11-10,Movimento 5 Stelle,10.3
1414,2024-11-10,+Europa,1.6
1414,2024-11-10,Azione,3.0
1414,2024-11-10,Italia Viva,2.3
1414,2024-11-10,Pace Terra Dignità,1.5
1414,2024-11-10,Sud Chiama Nord,0.7
1414,2024-11-10,Altri,1.8
1413,2024-11-05,Partito Democratico,22.7
1413,2024-11-05,Forza Italia,9.1
1413,2024-11-05,Fratelli d'Italia,28.8
1413,2024-11-05,Alleanza Verdi Sinistra,6.3
1413,2024-11-05,Lega,8.9
1413,2024-11-05,Movimento 5 Stelle,11.9
1413,2024-11-05,+Europa,2.2
1413,2024-11-05,Azione,2.4
1413,2024-11-05,Italia Viva,2.2
1413,2024-11-05,Altri,5.5
1412,2024-11-05,Partito Democratico,22.3
1412,2024-11-05,Forza Italia,8.9
1412,2024-11-05,Fratelli d'Italia,29.4
1412,2024-11-05,Alleanza Verdi Sinistra,6.5
1412,2024-11-05,Lega,8.8
1412,2024-11-05,Movimento 5 Stelle,11.6
1412,2024-11-05,+Europa,2.0
1412,2024-11-05,Azione,2.6
1412,2024-11-05,Italia Viva,2.4
1412,2024-11-05,Pace Terra Dignità,1.0
1412,2024-11-05,Sud Chiama Nord,1.1
1412,2024-11-05,Altri,5.5
1411,2024-11-04,Partito Democratico,23.1
1411,2024-11-04,Forza Italia,11.3
1411,2024-11-04,Fratelli d'Italia,29.6
1411,2024-11-04,Alleanza Verdi Sinistra,6.2
1411,2024-11-04,Lega,8.4
1411,2024-11-04,Movimento 5 Stelle,10.6
1411,2024-11-04,+Europa,1.9
1411,2024-11-04,Azione,2.6
1411,2024-11-04,Italia Viva,2.3
1411,2024-11-04,Altri,4.0
1410,2024-10-30,Partito Democratico,22.5
1410,2024-10-30,Forza Italia,8.8
1410,2024-10-30,Fratelli d'Italia,29.7
1410,2024-10-30,Alleanza Verdi Sinistra,6.7
1410,2024-10-30,Lega,8.6
1410,2024-10-30,Movimento 5 Stelle,11.6
1410,2024-10-30,+Europa,1.9
1410,2024-10-30,Azione,2.4
1410,2024-10-30,Italia Viva,2.2
1410,2024-10-30,Pace Terra Dignità,1.0
1410,2024-10-30,Sud Chiama Nord,1.1
1410,2024-10-30,Altri,3.3
1409,2024-10-28,Partito Democratico,23.0
1409,2024-10-28,Forza Italia,8.6
1409,2024-10-28,Fratelli d'Italia,29.2
1409,2024-10-28,Alleanza Verdi Sinistra,6.9
1409,2024-10-28,Lega,8.8
1409,2024-10-28,Movimento 5 Stelle,10.2
1409,2024-10-28,+Europa,1.7
1409,2024-10-28,Azione,2.9
1409,2024-10-28,Italia Viva,2.3
1409,2024-10-28,Pace Terra Dignità,1.5
1409,2024-10-28,Sud Chiama Nord,0.6
1409,2024-10-28,Altri,1.7
1408,2024-10-28,Partito Democratico,21.1
1408,2024-10-28,Forza Italia,8.9
1408,2024-10-28,Fratelli d'Italia,26.8
1408,2024-10-28,Alleanza Verdi Sinistra,6.2
1408,2024-10-28,Lega,8.6
1408,2024-10-28,Movimento 5 Stelle,13.9
1408,2024-10-28,+Europa,2.5
1408,2024-10-28,Azione,2.6
1408,2024-10-28,Italia Viva,2.3
1408,2024-10-28,Sud Chiama Nord,1.0
1408,2024-10-28,Altri,5.1
1407,2024-10-28,Partito Democratico,23.3
1407,2024-10-28,Forza Italia,11.2
1407,2024-10-28,Fratelli d'Italia,29.6
1407,2024-10-28,Alleanza Verdi Sinistra,6.4
1407,2024-10-28,Lega,8.2
1407,2024-10-28,Movimento 5 Stelle,10.5
1407,2024-10-28,+Europa,1.8
1407,2024-10-28,Azione,2.7
1407,2024-10-28,Italia Viva,2.2
1407,2024-10-28,Altri,4.1
1406,2024-10-25,Partito Democratico,22.5
1406,2024-10-25,Forza Italia,9.0
1406,2024-10-25,Fratelli d'Italia,29.5
1406,2024-10-25,Alleanza Verdi Sinistra,6.5
1406,2024-10-25,Lega,8.5
1406,2024-10-25,Movimento 5 Stelle,12.5
1406,2024-10-25,+Europa,2.0
1406,2024-10-25,Azione,2.5
1406,2024-10-25,Italia Viva,2.0
1406,2024-10-25,Sud Chiama Nord,1.5
1406,2024-10-25,Altri,3.5
1405,2024-10-22,Partito Democratico,22.6
1405,2024-10-22,Forza Italia,9.0
1405,2024-10-22,Fratelli d'Italia,29.5
1405,2024-10-22,Alleanza Verdi Sinistra,6.8
1405,2024-10-22,Lega,8.9
1405,2024-10-22,Movimento 5 Stelle,11.4
1405,2024-10-22,+Europa,1.9
1405,2024-10-22,Azione,2.5
1405,2024-10-22,Italia Viva,2.1
1405,2024-10-22,Pace Terra Dignità,1.0
1405,2024-10-22,Sud Chiama Nord,1.1
1405,2024-10-22,Altri,3.2
1404,2024-10-22,Partito Democratico,23.2
1404,2024-10-22,Forza Italia,9.8
1404,2024-10-22,Fratelli d'Italia,28.2
1404,2024-10-22,Alleanza Verdi Sinistra,7.0
1404,2024-10-22,Lega,9.1
1404,2024-10-22,Movimento 5 Stelle,11.0
1404,2024-10-22,+Europa,2.2
1404,2024-10-22,Azione,3.2
1404,2024-10-22,Italia Viva,2.5
1404,2024-10-22,Altri,3.8
1403,2024-10-21,Partito Democratico,22.9
1403,2024-10-21,Forza Italia,8.6
1403,2024-10-21,Fratelli d'Italia,29.4
1403,2024-10-21,Alleanza Verdi Sinistra,6.8
1403,2024-10-21,Lega,8.7
1403,2024-10-21,Movimento 5 Stelle,10.3
1403,2024-10-21,+Europa,1.6
1403,2024-10-21,Azione,3.0
1403,2024-10-21,Italia Viva,2.2
1403,2024-10-21,Pace Terra Dignità,1.5
1403,2024-10-21,Sud Chiama Nord,0.6
1403,2024-10-21,Altri,1.9
1402,2024-10-21,Partito Democratico,23.4
1402,2024-10-21,Forza Italia,11.2
1402,2024-10-21,Fratelli d'Italia,29.6
1402,2024-10-21,Alleanza Verdi Sinistra,6.5
1402,2024-10-21,Lega,8.1
1402,2024-10-21,Movimento 5 Stelle,10.4
1402,2024-10-21,+Europa,1.7
1402,2024-10-21,Azione,2.9
1402,2024-10-21,Italia Viva,2.1
1402,2024-10-21,Altri,4.1
1401,2024-10-15,Partito Democratico,22.3
1401,2024-10-15,Forza Italia,9.0
1401,2024-10-15,Fratelli d'Italia,29.3
1401,2024-10-15,Alleanza Verdi Sinistra,6.8
1401,2024-10-15,Lega,8.6
1401,2024-10-15,Movimento 5 Stelle,11.7
1401,2024-10-15,+Europa,1.8
1401,2024-10-15,Azione,2.7
1401,2024-10-15,Italia Viva,2.3
1401,2024-10-15,Pace Terra Dignità,1.1
1401,2024-10-15,Sud Chiama Nord,1.3
1401,2024-10-15,Altri,5.5
1400,2024-10-14,Partito Democratico,23.1
1400,2024-10-14,Forza Italia,8.3
1400,2024-10-14,Fratelli d'Italia,29.1
1400,2024-10-14,Alleanza Verdi Sinistra,6.7
1400,2024-10-14,Lega,9.0
1400,2024-10-14,Movimento 5 Stelle,10.2
1400,2024-10-14,+Europa,1.6
1400,2024-10-14,Azione,2.9
1400,2024-10-14,Italia Viva,2.1
1400,2024-10-14,Pace Terra Dignità,1.6
1400,2024-10-14,Sud Chiama Nord,0.6
1400,2024-10-14,Altri,3.3
1399,2024-10-14,Partito Democratico,23.6
1399,2024-10-14,Forza Italia,11.2
1399,2024-10-14,Fratelli d'Italia,29.5
1399,2024-10-14,Alleanza Verdi Sinistra,6.6
1399,2024-10-14,Lega,8.1
1399,2024-10-14,Movimento 5 Stelle,10.2
1399,2024-10-14,+Europa,1.8
1399,2024-10-14,Azione,2.8
1399,2024-10-14,Italia Viva,2.0
1399,2024-10-14,Altri,4.2
1398,2024-10-08,Partito Democratico,22.7
1398,2024-10-08,Forza Italia,8.7
1398,2024-10-08,Fratelli d'Italia,29.5
1398,2024-10-08,Alleanza Verdi Sinistra,6.9
1398,2024-10-08,Lega,8.5
1398,2024-10-08,Movimento 5 Stelle,11.4
1398,2024-10-08,+Europa,1.9
1398,2024-10-08,Azione,2.8
1398,2024-10-08,Italia Viva,2.2
1398,2024-10-08,Pace Terra Dignità,1.1
1398,2024-10-08,Sud Chiama Nord,1.2
1398,2024-10-08,Altri,3.1
1397,2024-10-07,Partito Democratico,22.8
1397,2024-10-07,Forza Italia,8.5
1397,2024-10-07,Fratelli d'Italia,29.2
1397,2024-10-07,Alleanza Verdi Sinistra,6.7
1397,2024-10-07,Lega,8.8
1397,2024-10-07,Movimento 5 Stelle,10.2
1397,2024-10-07,+Europa,1.8
1397,2024-10-07,Azione,3.0
1397,2024-10-07,Italia Viva,2.2
1397,2024-10-07,Pace Terra Dignità,1.6
1397,2024-10-07,Sud Chiama Nord,0.6
1397,2024-10-07,Altri,5.2
1396,2024-10-07,Partito Democratico,23.7
1396,2024-10-07,Forza Italia,11.1
1396,2024-10-07,Fratelli d'Italia,29.4
1396,2024-10-07,Alleanza Verdi Sinistra,6.5
1396,2024-10-07,Lega,8.0
1396,2024-10-07,Movimento 5 Stelle,10.5
1396,2024-10-07,+Europa,1.7
1396,2024-10-07,Azione,3.0
1396,2024-10-07,Italia Viva,2.0
1396,2024-10-07,Altri,4.1
1395,2024-10-04,Partito Democratico,22.0
1395,2024-10-04,Forza Italia,8.5
1395,2024-10-04,Fratelli d'Italia,29.5
1395,2024-10-04,Alleanza Verdi Sinistra,6.0
1395,2024-10-04,Lega,8.0
1395,2024-10-04,Movimento 5 Stelle,12.0
1395,2024-10-04,+Europa,2.0
1395,2024-10-04,Azione,2.5
1395,2024-10-04,Italia Viva,2.5
1395,2024-10-04,Pace Terra Dignità,1.5
1395,2024-10-04,Sud Chiama Nord,1.5
1395,2024-10-04,Altri,3.0
1394,2024-10-01,Partito Democratico,22.4
1394,2024-10-01,Forza Italia,8.3
1394,2024-10-01,Fratelli d'Italia,29.8
1394,2024-10-01,Alleanza Verdi Sinistra,7.1
1394,2024-10-01,Lega,8.4
1394,2024-10-01,Movimento 5 Stelle,11.8
1394,2024-10-01,+Europa,1.7
1394,2024-10-01,Azione,3.0
1394,2024-10-01,Italia Viva,2.5
1394,2024-10-01,Sud Chiama Nord,1.2
1394,2024-10-01,Altri,3.8
1393,2024-09-30,Partito Democratico,23.8
1393,2024-09-30,Forza Italia,11.0
1393,2024-09-30,Fratelli d'Italia,29.3
1393,2024-09-30,Alleanza Verdi Sinistra,6.6
1393,2024-09-30,Lega,8.2
1393,2024-09-30,Movimento 5 Stelle,10.7
1393,2024-09-30,+Europa,1.6
1393,2024-09-30,Azione,2.9
1393,2024-09-30,Italia Viva,1.9
1393,2024-09-30,Altri,4.0
1392,2024-09-27,Partito Democratico,23.5
1392,2024-09-27,Forza Italia,9.0
1392,2024-09-27,Fratelli d'Italia,30.3
1392,2024-09-27,Alleanza Verdi Sinistra,5.0
1392,2024-09-27,Lega,9.2
1392,2024-09-27,Movimento 5 Stelle,10.5
1392,2024-09-27,+Europa,1.5
1392,2024-09-27,Azione,3.4
1392,2024-09-27,Italia Viva,2.4
1392,2024-09-27,Pace Terra Dignità,0.8
1392,2024-09-27,Sud Chiama Nord,0.4
1392,2024-09-27,Altri,3.2
1391,2024-09-24,Partito Democratico,22.6
1391,2024-09-24,Forza Italia,8.5
1391,2024-09-24,Fratelli d'Italia,30.1
1391,2024-09-24,Alleanza Verdi Sinistra,7.1
1391,2024-09-24,Lega,8.2
1391,2024-09-24,Movimento 5 Stelle,11.7
1391,2024-09-24,+Europa,1.5
1391,2024-09-24,Azione,3.1
1391,2024-09-24,Italia Viva,2.7
1391,2024-09-24,Sud Chiama Nord,1.0
1391,2024-09-24,Altri,2.5
1390,2024-09-23,Partito Democratico,23.5
1390,2024-09-23,Forza Italia,9.7
1390,2024-09-23,Fratelli d'Italia,28.4
1390,2024-09-23,Alleanza Verdi Sinistra,6.8
1390,2024-09-23,Lega,8.2
1390,2024-09-23,Movimento 5 Stelle,10.5
1390,2024-09-23,+Europa,2.4
1390,2024-09-23,Azione,3.7
1390,2024-09-23,Italia Viva,3.1
1390,2024-09-23,Pace Terra Dignità,0.7
1390,2024-09-23,Sud Chiama Nord,0.6
1390,2024-09-23,Altri,2.4
1389,2024-09-23,Partito Democratico,23.6
1389,2024-09-23,Forza Italia,11.0
1389,2024-09-23,Fratelli d'Italia,29.2
1389,2024-09-23,Alleanza Verdi Sinistra,6.5
1389,2024-09-23,Lega,8.2
1389,2024-09-23,Movimento 5 Stelle,10.9
1389,2024-09-23,+Europa,1.7
1389,2024-09-23,Azione,2.8
1389,2024-09-23,Italia Viva,2.0
1389,2024-09-23,Altri,4.1
1388,2024-09-17,Partito Democratico,22.8
1388,2024-09-17,Forza Italia,8.4
1388,2024-09-17,Fratelli d'Italia,30.3
1388,2024-09-17,Alleanza Verdi Sinistra,7.0
1388,2024-09-17,Lega,8.1
1388,2024-09-17,Movimento 5 Stelle,11.7
1388,2024-09-17,+Europa,1.7
1388,2024-09-17,Azione,3.0
1388,2024-09-17,Italia Viva,2.6
1388,2024-09-17,Sud Chiama Nord,1.1
1388,2024-09-17,Altri,3.3
1387,2024-09-16,Partito Democratico,23.5
1387,2024-09-16,Forza Italia,9.5
1387,2024-09-16,Fratelli d'Italia,29.2
1387,2024-09-16,Alleanza Verdi Sinistra,6.8
1387,2024-09-16,Lega,8.7
1387,2024-09-16,Movimento 5 Stelle,10.0
1387,2024-09-16,+Europa,1.7
1387,2024-09-16,Azione,3.0
1387,2024-09-16,Italia Viva,2.0
1387,2024-09-16,Pace Terra Dignità,1.8
1387,2024-09-16,Altri,1.3
1386,2024-09-16,Partito Democratico,23.6
1386,2024-09-16,Forza Italia,10.9
1386,2024-09-16,Fratelli d'Italia,29.0
1386,2024-09-16,Alleanza Verdi Sinistra,6.7
1386,2024-09-16,Lega,8.3
1386,2024-09-16,Movimento 5 Stelle,10.7
1386,2024-09-16,+Europa,1.8
1386,2024-09-16,Azione,2.9
1386,2024-09-16,Italia Viva,1.9
1386,2024-09-16,Altri,4.2
1385,2024-09-16,Partito Democratico,21.6
1385,2024-09-16,Forza Italia,9.0
1385,2024-09-16,Fratelli d'Italia,27.5
1385,2024-09-16,Alleanza Verdi Sinistra,6.0
1385,2024-09-16,Lega,8.2
1385,2024-09-16,Movimento 5 Stelle,13.9
1385,2024-09-16,+Europa,2.0
1385,2024-09-16,Azione,2.5
1385,2024-09-16,Italia Viva,2.5
1385,2024-09-16,Sud Chiama Nord,1.0
1385,2024-09-16,Altri,4.8
1384,2024-09-13,Partito Democratico,23.9
1384,2024-09-13,Forza Italia,8.8
1384,2024-09-13,Fratelli d'Italia,29.7
1384,2024-09-13,Alleanza Verdi Sinistra,5.4
1384,2024-09-13,Lega,8.9
1384,2024-09-13,Movimento 5 Stelle,10.3
1384,2024-09-13,+Europa,1.8
1384,2024-09-13,Azione,3.3
1384,2024-09-13,Italia Viva,2.5
1384,2024-09-13,Pace Terra Dignità,1.0
1384,2024-09-13,Sud Chiama Nord,0.7
1384,2024-09-13,Altri,3.1
1383,2024-09-11,Partito Democratico,23.7
1383,2024-09-11,Forza Italia,9.0
1383,2024-09-11,Fratelli d'Italia,29.3
1383,2024-09-11,Alleanza Verdi Sinistra,7.0
1383,2024-09-11,Lega,8.5
1383,2024-09-11,Movimento 5 Stelle,10.1
1383,2024-09-11,+Europa,1.7
1383,2024-09-11,Azione,3.2
1383,2024-09-11,Italia Viva,2.1
1383,2024-09-11,Pace Terra Dignità,1.8
1383,2024-09-11,Altri,1.0
1382,2024-09-10,Partito Democratico,24.0
1382,2024-09-10,Forza Italia,10.7
1382,2024-09-10,Fratelli d'Italia,28.9
1382,2024-09-10,Alleanza Verdi Sinistra,6.6
1382,2024-09-10,Lega,8.3
1382,2024-09-10,Movimento 5 Stelle,10.6
1382,2024-09-10,+Europa,1.9
1382,2024-09-10,Azione,2.9
1382,2024-09-10,Italia Viva,2.0
1382,2024-09-10,Altri,4.1
1381,2024-09-10,Partito Democratico,22.5
1381,2024-09-10,Forza Italia,8.5
1381,2024-09-10,Fratelli d'Italia,30.2
1381,2024-09-10,Alleanza Verdi Sinistra,7.2
1381,2024-09-10,Lega,8.3
1381,2024-09-10,Movimento 5 Stelle,11.5
1381,2024-09-10,+Europa,1.7
1381,2024-09-10,Azione,3.2
1381,2024-09-10,Italia Viva,2.6
1381,2024-09-10,Pace Terra Dignità,1.1
1381,2024-09-10,Altri,3.2
1380,2024-09-09,Partito Democratico,23.5
1380,2024-09-09,Forza Italia,9.3
1380,2024-09-09,Fratelli d'Italia,29.4
1380,2024-09-09,Alleanza Verdi Sinistra,7.0
1380,2024-09-09,Lega,8.6
1380,2024-09-09,Movimento 5 Stelle,9.9
1380,2024-09-09,+Europa,1.7
1380,2024-09-09,Azione,3.1
1380,2024-09-09,Italia Viva,2.0
1380,2024-09-09,Pace Terra Dignità,1.8
1380,2024-09-09,Altri,1.2
1379,2024-09-09,Partito Democratico,23.8
1379,2024-09-09,Forza Italia,10.7
1379,2024-09-09,Fratelli d'Italia,28.9
1379,2024-09-09,Alleanza Verdi Sinistra,6.5
1379,2024-09-09,Lega,8.2
1379,2024-09-09,Movimento 5 Stelle,10.5
1379,2024-09-09,+Europa,2.0
1379,2024-09-09,Azione,2.9
1379,2024-09-09,Italia Viva,2.0
1379,2024-09-09,Altri,4.5
1378,2024-09-03,Partito Democratico,22.3
1378,2024-09-03,Forza Italia,8.4
1378,2024-09-03,Fratelli d'Italia,30.3
1378,2024-09-03,Alleanza Verdi Sinistra,6.9
1378,2024-09-03,Lega,8.5
1378,2024-09-03,Movimento 5 Stelle,11.6
1378,2024-09-03,+Europa,1.9
1378,2024-09-03,Azione,3.2
1378,2024-09-03,Italia Viva,2.3
1378,2024-09-03,Pace Terra Dignità,1.3
1378,2024-09-03,Altri,3.3
1377,2024-09-02,Partito Democratico,23.8
1377,2024-09-02,Forza Italia,9.1
1377,2024-09-02,Fratelli d'Italia,29.5
1377,2024-09-02,Alleanza Verdi Sinistra,7.0
1377,2024-09-02,Lega,8.6
1377,2024-09-02,Movimento 5 Stelle,9.9
1377,2024-09-02,+Europa,1.6
1377,2024-09-02,Azione,3.1
1377,2024-09-02,Italia Viva,2.1
1377,2024-09-02,Pace Terra Dignità,1.9
1377,2024-09-02,Altri,1.0
1376,2024-09-02,Partito Democratico,23.3
1376,2024-09-02,Forza Italia,9.2
1376,2024-09-02,Fratelli d'Italia,28.6
1376,2024-09-02,Alleanza Verdi Sinistra,7.0
1376,2024-09-02,Lega,7.9
1376,2024-09-02,Movimento 5 Stelle,11.1
1376,2024-09-02,+Europa,2.3
1376,2024-09-02,Azione,3.5
1376,2024-09-02,Italia Viva,2.0
1376,2024-09-02,Pace Terra Dignità,1.0
1376,2024-09-02,Sud Chiama Nord,1.0
1376,2024-09-02,Altri,3.1
1375,2024-09-02,Partito Democratico,24.0
1375,2024-09-02,Forza Italia,10.8
1375,2024-09-02,Fratelli d'Italia,29.1
1375,2024-09-02,Alleanza Verdi Sinistra,6.2
1375,2024-09-02,Lega,8.3
1375,2024-09-02,Movimento 5 Stelle,10.8
1375,2024-09-02,+Europa,1.9
1375,2024-09-02,Azione,2.8
1375,2024-09-02,Italia Viva,2.0
1375,2024-09-02,Altri,4.1
1374,2024-07-30,Partito Democratico,22.7
1374,2024-07-30,Forza Italia,8.3
1374,2024-07-30,Fratelli d'Italia,29.8
1374,2024-07-30,Alleanza Verdi Sinistra,6.7
1374,2024-07-30,Lega,8.3
1374,2024-07-30,Movimento 5 Stelle,11.4
1374,2024-07-30,+Europa,2.0
1374,2024-07-30,Azione,3.2
1374,2024-07-30,Italia Viva,2.4
1374,2024-07-30,Pace Terra Dignità,1.5
1374,2024-07-30,Altri,3.7
1373,2024-07-29,Partito Democratico,23.5
1373,2024-07-29,Forza Italia,9.0
1373,2024-07-29,Fratelli d'Italia,28.7
1373,2024-07-29,Alleanza Verdi Sinistra,5.6
1373,2024-07-29,Lega,9.2
1373,2024-07-29,Movimento 5 Stelle,10.4
1373,2024-07-29,+Europa,1.5
1373,2024-07-29,Azione,3.4
1373,2024-07-29,Italia Viva,2.4
1373,2024-07-29,Pace Terra Dignità,1.1
1373,2024-07-29,Altri,3.3
1372,2024-07-29,Partito Democratico,24.6
1372,2024-07-29,Forza Italia,10.3
1372,2024-07-29,Fratelli d'Italia,28.9
1372,2024-07-29,Alleanza Verdi Sinistra,6.7
1372,2024-07-29,Lega,8.5
1372,2024-07-29,Movimento 5 Stelle,10.0
1372,2024-07-29,+Europa,2.0
1372,2024-07-29,Azione,3.0
1372,2024-07-29,Italia Viva,1.9
1372,2024-07-29,Altri,4.1
1371,2024-07-28,Partito Democratico,24.0
1371,2024-07-28,Forza Italia,9.4
1371,2024-07-28,Fratelli d'Italia,29.6
1371,2024-07-28,Alleanza Verdi Sinistra,6.9
1371,2024-07-28,Lega,8.3
1371,2024-07-28,Movimento 5 Stelle,9.7
1371,2024-07-28,+Europa,1.7
1371,2024-07-28,Azione,3.1
1371,2024-07-28,Italia Viva,2.0
1371,2024-07-28,Pace Terra Dignità,2.0
1371,2024-07-28,Altri,0.8
1370,2024-07-27,Partito Democratico,22.6
1370,2024-07-27,Forza Italia,8.7
1370,2024-07-27,Fratelli d'Italia,27.9
1370,2024-07-27,Alleanza Verdi Sinistra,6.4
1370,2024-07-27,Lega,8.0
1370,2024-07-27,Movimento 5 Stelle,13.0
1370,2024-07-27,+Europa,1.6
1370,2024-07-27,Azione,3.0
1370,2024-07-27,Italia Viva,2.3
1370,2024-07-27,Sud Chiama Nord,1.0
1370,2024-07-27,Altri,4.7
1369,2024-07-24,Partito Democratico,24.0
1369,2024-07-24,Forza Italia,9.6
1369,2024-07-24,Fratelli d'Italia,29.2
1369,2024-07-24,Alleanza Verdi Sinistra,7.1
1369,2024-07-24,Lega,8.5
1369,2024-07-24,Movimento 5 Stelle,9.9
1369,2024-07-24,+Europa,1.6
1369,2024-07-24,Azione,3.1
1369,2024-07-24,Italia Viva,1.9
1369,2024-07-24,Pace Terra Dignità,1.9
1369,2024-07-24,Altri,0.7
1368,2024-07-24,Partito Democratico,23.8
1368,2024-07-24,Forza Italia,9.3
1368,2024-07-24,Fratelli d'Italia,28.5
1368,2024-07-24,Alleanza Verdi Sinistra,6.4
1368,2024-07-24,Lega,8.6
1368,2024-07-24,Movimento 5 Stelle,10.5
1368,2024-07-24,+Europa,2.1
1368,2024-07-24,Azione,2.9
1368,2024-07-24,Italia Viva,1.9
1368,2024-07-24,Pace Terra Dignità,1.3
1368,2024-07-24,Sud Chiama Nord,1.2
1368,2024-07-24,Altri,3.5
1367,2024-07-23,Partito Democratico,22.8
1367,2024-07-23,Forza Italia,8.3
