stato,inizio,fine,sindacati,settore,categoria,modalita,rilevanza,note,data_proclamazione,regione,provincia,data_ricezione,inizio_iso,fine_iso
Effettuato,02/12/2022,02/12/2022,OSR ALAS-FAST-CONFSAL,Trasporto pubblico locale,PERSONALE APPALTI PULIZIE E RIFORNIMENTO MEZZI DELLA SOC. CPS PRESSO LA SOC. AST DI SIRACUSA E MODICA,4 ORE: DALLE 8.00 ALLE 12.00,Locale,null,22/11/2022,Sicilia,Siracusa,22/11/2022 14:42,2022-12-02,2022-12-02
"Revocato (include le azioni di revoca, sospensione e differimento)",02/12/2022,02/12/2022,OSR FAISA-CONFAIL,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,24 ORE,Locale,null,15/11/2022,Campania,Napoli,15/11/2022 12:24,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR ORSA AUTOFERRO TPL,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA",4 ORE: VARIE MODALITA',Provinciale,ASTENSIONE DAL LAVORO STRAORDINARIO DALL'1/12 AL 3/12,27/10/2022,Emilia-Romagna,Modena,27/10/2022 10:41,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR UGL AUTOFERROTRANVIERI,Trasporto pubblico locale,PERSONALE SOC. CSC MOBILITA' DI LATINA,24 ORE,Locale,null,27/10/2022,Lazio,Latina,27/10/2022 11:50,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR UILT-UIL,Trasporto pubblico locale,PERSONALE SOC. ANM DI NAPOLI LINEA 1 ( ESCLUSO PERSONALE MACCHINISTA ),8 ORE: DALLE 09.00 ALLE 17.00,Locale,null,08/11/2022,Campania,Napoli,08/11/2022 14:52,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR UILT-UIL,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,24 ORE,Locale,ESCLUSO PERSONALE DI ISCHIA,17/11/2022,Campania,Napoli,17/11/2022 16:32,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA SITA NORD REGIONE UMBRIA,24 ORE,Regionale,null,11/11/2022,Umbria,Tutte,11/11/2022 15:35,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,24 ORE,Locale,ESCLUSO PERSONALE DI ISCHIA,15/11/2022,Campania,Napoli,15/11/2022 11:10,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,24 ORE,Locale,ESCLUSO PERSONALE DI ISCHIA,15/11/2022,Campania,Napoli,15/11/2022 11:27,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OSR/OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. IAS SCURA DI CORIGLIANO-ROSSANO (CS),24 ORE,Locale,null,21/11/2022,Calabria,Cosenza,22/11/2022 09:28,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OST FILT-CGIL/FIT-CISL,Aereo,PERSONALE HANDLING DELLA SOC. SWISSPORT ITALIA DI MILANO LINATE,24 ORE,Nazionale,null,14/11/2022,Italia,Tutte,14/11/2022 10:24,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,OST FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/UGL-AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. STP DI BARI,4 ORE: DALLE 8.30 ALLE 12.30,Locale,null,17/11/2022,Puglia,Bari,17/11/2022 17:10,2022-12-02,2022-12-02
"Revocato (include le azioni di revoca, sospensione e differimento)",02/12/2022,02/12/2022,OST FILT-CGIL/UILT-UIL/UGL AUTOFERRO/FAISA-CISAL/CISAS/CONFAIL/CILDI,Trasporto pubblico locale,PERSONALE SOC. AMTAB DI BARI,4 ORE: DALLE 8.30 ALLE 12.30,Locale,null,27/10/2022,Puglia,Bari,28/10/2022 02:57,2022-12-02,2022-12-02
"Revocato (include le azioni di revoca, sospensione e differimento)",02/12/2022,02/12/2022,RSU,Trasporto pubblico locale,PERSONALE SOC. GTT DI TORINO SETTORE VIAGGIANTE URBANO DEPOSITO NIZZA,4 ORE: DALLE 18.00 ALLE 22.00,Locale,null,14/10/2022,Piemonte,Torino,14/10/2022 15:45,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,SGC/AL-COBAS/LMO/SOA,Generale,SCIOPERO GENERALE DEI SETTORI PUBBLICI E PRIVATI,"INTERA GIORNATA: AEREOPORTULAE 00.01-23.59; FERROV. DA 21.00 DEL 1/12 A 21.00 DEL 2/12; TPL 24 ORE CON MODALITA' TERRITORIALI; MARITTIMO ISOLE MAGGIORI 24 ORE DA 1 ORA PRIMA PARTENZA, ISOLE MINORI 00.01-24.00; AUTOSTRADE DA 22.00 DEL 1/12 A 22.00 DEL 2/12",Nazionale,null,17/11/2022,Italia,Tutte,17/11/2022 18:17,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,USB LAVORO PRIVATO,Aereo,PERSONALE NAVIGANTE DI CABINA SOC. VUELING AIRLINES,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,17/11/2022,Italia,Tutte,17/11/2022 12:41,2022-12-02,2022-12-02
Effettuato,02/12/2022,02/12/2022,USI UNIONE SINDACALE ITALIANA,Generale,SCIOPERO GENERALE PERSONALE A TEMPO DETERMINATO  E INDETERMINATO CON CONTRATTI PRECARI E ATIPICI PER TUTTI I COMPARTI,INTERA GIORNATA,Nazionale,null,18/10/2022,Italia,Tutte,18/10/2022 12:20,2022-12-02,2022-12-02
"Revocato (include le azioni di revoca, sospensione e differimento)",26/11/2022,26/11/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA VENETO DI PADOVA,24 ORE,Locale,null,07/11/2022,Veneto,Padova,08/11/2022 11:05,2022-11-26,2022-11-26
"Revocato (include le azioni di revoca, sospensione e differimento)",25/11/2022,25/11/2022,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/CONFAIL,Trasporto pubblico locale,PERSONALE SOC. ATAF DI FOGGIA,4 ORE: DALLE 08.30 ALLE 12.30,Locale,null,04/11/2022,Puglia,Foggia,04/11/2022 13:06,2022-11-25,2022-11-25
"Revocato (include le azioni di revoca, sospensione e differimento)",25/11/2022,25/11/2022,OSR CNAL TRASPORTI,Aereo,PERSONALE SOC. GESAC AEROPORTO NAPOLI CAPODICHINO,24 ORE: DALLE 00.01 ALLE 23.59,Interregionale,null,07/10/2022,Campania,Tutte,07/10/2022 15:42,2022-11-25,2022-11-25
"Revocato (include le azioni di revoca, sospensione e differimento)",22/11/2022,22/11/2022,CMC,Ferroviario,PERSONALE DI MACCHINA SOC. MERCITALIA RAIL,8 ORE: DALLE 09.01 ALLE 17.00,Nazionale,null,09/11/2022,Italia,Tutte,09/11/2022 10:07,2022-11-22,2022-11-22
"Revocato (include le azioni di revoca, sospensione e differimento)",22/11/2022,22/11/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE GRUPPO ARRIVA OPERANTE PRESSO LA PROVINCIA DI TORINO,8 ORE: DALLE 08.01 ALLE 12.00 E DALLE 15.01 ALLE 19.00,Locale,null,19/10/2022,Piemonte,Torino,19/10/2022 16:44,2022-11-22,2022-11-22
Effettuato,18/11/2022,18/11/2022,OSP ADL,Aereo,"PERSONALE SOCC. DUSSMANN SERVICE, SPD ADDETTO A PULIZIE AEROPORTO MILANO MALPENSA",5 ORE: DALLE 11.00 ALLE 16.00,Nazionale,null,03/11/2022,Italia,Tutte,03/11/2022 14:22,2022-11-18,2022-11-18
"Revocato (include le azioni di revoca, sospensione e differimento)",18/11/2022,18/11/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAST,Ferroviario,PERSONALE SOC. TRENITALIA DBR PASSEGGERI REGIONALE SETTORE MANUTENZIONE/PULIZIE FRIULI VENEZIA GIULIA,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,07/11/2022,Friuli-Venezia Giulia,Tutte,07/11/2022 17:19,2022-11-18,2022-11-18
"Revocato (include le azioni di revoca, sospensione e differimento)",17/11/2022,18/11/2022,CMC,Ferroviario,PERSONALE DI MACCHINA SOC. MERCITALIA RAIL,24 ORE: DALLE 21.00 DEL 17/11 ALLE 21.00 DEL 18/11,Nazionale,null,17/10/2022,Italia,Tutte,17/10/2022 08:18,2022-11-17,2022-11-18
"Revocato (include le azioni di revoca, sospensione e differimento)",17/11/2022,18/11/2022,CUB TRASPORTI/SGB FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL,24 ORE: DALLE 21.00 DEL 17/11 ALLE 21.00 DEL 18/11,Nazionale,null,05/11/2022,Italia,Tutte,05/11/2022 22:54,2022-11-17,2022-11-18
Effettuato,15/11/2022,16/11/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST-CONFSAL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. TRENITALIA IMPIANTO MANUTENTIVO OMC ETR VICENZA,23 ORE: DALLE 02.00 DEL 15/11 ALLE 01.00 DEL 16/11,Locale,null,02/11/2022,Veneto,Vicenza,02/11/2022 21:10,2022-11-15,2022-11-16
"Revocato (include le azioni di revoca, sospensione e differimento)",13/11/2022,13/11/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. TRENITALIA CSVD DB AV E DB IC EMILIA ROMAGNA,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,10/10/2022,Emilia-Romagna,Tutte,10/10/2022 09:35,2022-11-13,2022-11-13
"Revocato (include le azioni di revoca, sospensione e differimento)",11/11/2022,11/11/2022,CIB-UNICOBAS/COBAS SARDEGNA,Generale,SCIOPERO GENERALE DEI SETTORI PRIVATI E PUBBLICI,INTERA GIORNATA; FERROVIARIO 24 ORE: DALLE 21.00 DEL 10/11 ALLE 21.00 DEL 11/11; AUTOSTRADE 24 ORE: DALLE 22.00 DEL 10/11 ALLE 22.00 DEL 11/11,Nazionale,null,15/07/2022,Italia,Tutte,15/07/2022 19:25,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,FILT-CGIL/UILT-UIL,Aereo,PERSONALE SOC. VUELING,24 ORE,Nazionale,ESCLUSI I VOLI DA E PER AEROPORTI DI BERGAMO ORIO AL SERIO E MILANO LINATE,27/10/2022,Italia,Tutte,27/10/2022 10:03,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,FLAI TRASPORTI E SERVIZI,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE VARESINE DI VARESE,4 ORE: DALLE 15.30 ALLE 19.30,Territoriale,null,26/10/2022,Lombardia,Varese,27/10/2022 09:11,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSP COBAS LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. ATC ESERCIZIO DI LA SPEZIA,4 ORE: DALLE 11.00 ALLE 15.00,Provinciale,null,25/10/2022,Liguria,La Spezia,25/10/2022 12:58,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSR FAISA-CONFAIL,Trasporto pubblico locale,PERSONALE MANUTENZIONE E INFRASTRUTTURE SOC. EAV DI NAPOLI,4 ORE: DALLE 09.00 ALLE 13.00,Locale,null,15/10/2022,Campania,Napoli,15/10/2022 10:50,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE OPERATORE DI ESERCIZIO SOC.  FSE - FERROVIE SUD EST E S.A. PUGLIA,4 ORE: DALLE 17.00 ALLE 21.00,Locale,null,24/10/2022,Puglia,Bari,24/10/2022 20:31,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA/FAST,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE FRIULI VENEZIA GIULIA,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,24/10/2022,Friuli-Venezia Giulia,Tutte,24/10/2022 15:34,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSR FILT-CGIL/UILT-UIL,Trasporto pubblico locale,PERSONALE SOC. ATAC DI ROMA,4 ORE: DALLE 8.30 ALLE 12..30,Locale,null,13/10/2022,Lazio,Roma,13/10/2022 11:31,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSR ORSA TPL/USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,25/10/2022,Campania,Napoli,25/10/2022 16:12,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSR UILT-UIL,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,4 ORE: DALLE 09.00 ALLE 13.00,Locale,null,28/10/2022,Campania,Napoli,28/10/2022 11:46,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,28/10/2022,Campania,Napoli,28/10/2022 17:01,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,OST FILT-CGIL/FIT-CISL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOGUIDOVIE BACINO DI PAVIA,24 ORE,Territoriale,null,21/09/2022,Lombardia,Pavia,21/09/2022 09:37,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE AZIENDE ADDETTO AL TRASPORTO PUBBLICO LOCALE,4 ORE VARIE MODALITA',Nazionale,ESCLUSE SOCC. TPL REG. UMBRIA E SOC. BUSITALIA VENETO DI PADOVA,12/10/2022,Italia,Tutte,12/10/2022 14:25,2022-11-11,2022-11-11
Effettuato,11/11/2022,11/11/2022,USB LAVORO PRIVATO,Aereo,PERSONALE NAVIGANTE DI CABINA SOC. VUELING AIRLINES,4 ORE: DALLE 14.00 ALLE 18.00,Nazionale,null,28/10/2022,Italia,Tutte,28/10/2022 14:58,2022-11-11,2022-11-11
Effettuato,10/11/2022,10/11/2022,OSP FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/SIAL-COBAS/UGL-FNA + RSU,Trasporto pubblico locale,PERSONALE SOC. TPL LINEA DI SAVONA,4 ORE: DALLE 10.15 ALLE 14.15,Locale,null,27/10/2022,Liguria,Savona,27/10/2022 12:57,2022-11-10,2022-11-10
"Revocato (include le azioni di revoca, sospensione e differimento)",10/11/2022,10/11/2022,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. TROTTA BUS SERVICE DI BENEVENTO,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,26/10/2022,Campania,Benevento,26/10/2022 14:03,2022-11-10,2022-11-10
Effettuato,10/11/2022,11/11/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA,Ferroviario,"PERSONALE SOC. TRENITALIA DIVISIONE BUSINESS REGIONALE FRIULI VENEZIA GIULIA OPERANTE NEI SETTORI COMMERCIALE, STAFF, BIGLIETTERIE E COSTUMER CARE",24 ORE: DALLE 21.00 DEL 10/11 ALLE 21.00 DELL'11/11,Regionale,null,28/10/2022,Friuli-Venezia Giulia,Tutte,28/10/2022 16:24,2022-11-10,2022-11-11
"Revocato (include le azioni di revoca, sospensione e differimento)",08/11/2022,08/11/2022,FLAI TRASPORTI E SERVIZI,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE VARESINE DI VARESE,4 ORE: DALLE 15.30 ALLE 19.30,Territoriale,null,25/10/2022,Lombardia,Varese,25/10/2022 12:48,2022-11-08,2022-11-08
Effettuato,08/11/2022,08/11/2022,OST FILT-CGIL/FIT-CISL,Aereo,PERSONALE HANDLING DELLA SOC. SWISSPORT ITALIA DI MILANO LINATE,4 ORE: DALLE 10.30 ALLE 14.30,Nazionale,null,21/10/2022,Italia,Tutte,21/10/2022 14:55,2022-11-08,2022-11-08
"Revocato (include le azioni di revoca, sospensione e differimento)",07/11/2022,07/11/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE GRUPPO ARRIVA OPERANTE PRESSO LA PROVINCIA DI TORINO,8 ORE: DALLE 08.01 ALLE 12.00 E DALLE 15.01 ALLE 19.00,Locale,null,14/10/2022,Piemonte,Torino,14/10/2022 14:55,2022-11-07,2022-11-07
Effettuato,07/11/2022,08/11/2022,OSR FILT-CGIL/FIT-CISL/UGL FERROVIERI/ORSA TRASPORTI,Ferroviario,"PERSONALE SOC. TRENITALIA SETTORI DBR, DIREZIONE BUSINESS AV, DB-IC DELLA CALABRIA",24 ORE: DALLE 21.01 DEL 7/11 ALLE 21.00 DELL' 8/11,Regionale,null,22/09/2022,Calabria,Tutte,22/09/2022 15:12,2022-11-07,2022-11-08
Effettuato,07/11/2022,08/11/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE CALABRIA,24 ORE: DALLE 21.01 DEL 7/11 ALLE 21.00 DELL' 8/11,Regionale,null,06/10/2022,Calabria,Tutte,06/10/2022 09:25,2022-11-07,2022-11-08
"Revocato (include le azioni di revoca, sospensione e differimento)",07/11/2022,08/11/2022,OSR UILT-UIL/SLM-FAST-CONFSAL,Ferroviario,"PERSONALE SOC. TRENITALIA SETTORI DBR, DIREZIONE BUSINESS AV, DB-IC DELLA CALABRIA",24 ORE: DALLE 21.01 DEL 7/11 ALLE 21.00 DELL' 8/11,Regionale,null,31/10/2022,Calabria,Tutte,03/11/2022 17:14,2022-11-07,2022-11-08
Effettuato,07/11/2022,07/11/2022,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA + RSU,Aereo,PERSONALE SOC. BGY INTENATIONAL SERVICES AEROPORTO BERGAMO ORIO AL SERIO,24 ORE,Locale,null,05/10/2022,Lombardia,Bergamo,05/10/2022 11:21,2022-11-07,2022-11-07
Effettuato,29/10/2022,29/10/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA VENETO DI PADOVA,24 ORE,Locale,null,11/10/2022,Veneto,Padova,11/10/2022 09:02,2022-10-29,2022-10-29
Effettuato,29/10/2022,29/10/2022,OSR FILT-CGIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE AZIENDE TPL DELLA REGIONE UMBRIA,24 ORE,Regionale,null,03/10/2022,Umbria,Tutte,04/10/2022 08:01,2022-10-29,2022-10-29
"Revocato (include le azioni di revoca, sospensione e differimento)",28/10/2022,28/10/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL,Appalti ferroviari,"PERSONALE SOC. DUSSMANN SERVICE LOTTI TRENITALIA AV, IC, DBR REGIONE MARCHE",8 ORE: DALLE 09.01 ALLE 17.00,Regionale,null,07/10/2022,Marche,Tutte,07/10/2022 19:38,2022-10-28,2022-10-28
Effettuato,21/10/2022,21/10/2022,ANPAC,Aereo,PILOTI DELLA COMPAGNIA AEREA SOC. EASYJET ITALIAN BRANCH,4 ORE: DALLE 11.00 ALLE 15.00,Nazionale,null,07/10/2022,Italia,Tutte,07/10/2022 17:09,2022-10-21,2022-10-21
"Revocato (include le azioni di revoca, sospensione e differimento)",21/10/2022,21/10/2022,CUB/SI-COBAS/USI-CIT/USB/ADL VARESE,Generale,SCIOPERO GENERALE DEI SETTORI PRIVATI E PUBBLICI,"INTERA GIORNATA: AEREO 00.01-24.00; FERROV. DA 21.00 DEL 20/10 A 21.00 DEL 21/10; TPL 24 ORE CON MODALITA' TERRITORIALI; MARITTIMO ISOLE MAGGIORI 24 ORE DA 1 ORA PRIMA PARTENZA, ISOLE MINORI 00.01-24.00; AUTOSTRADE DA 22.00 DEL 20/10 A 22.00 DEL 21/10",Nazionale,ADESIONE OS CUB TRASPORTI,15/07/2022,Italia,Tutte,15/07/2022 17:20,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,FILT-CGIL/FIT-CISL/UILT-UIL,Aereo,PERSONALE SOC. ENAV,24 ORE,Nazionale,null,31/08/2022,Italia,Tutte,31/08/2022 09:28,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,FILT-CGIL/UILT-UIL,Aereo,PERSONALE SOC. VUELING,24 ORE,Nazionale,null,07/10/2022,Italia,Tutte,07/10/2022 10:07,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,FLAI TRASPORTI E SERVIZI,Aereo,LAVORATORI IMPRESE SERVIZI AEROPORTUALI DI HANDLING,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,21/09/2022,Italia,Tutte,21/09/2022 10:26,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OSP ADL,Aereo,"PERSONALE SOCC. DUSSMANN SERVICE, SPD ADDETTO A PULIZIE AEROPORTO MILANO MALPENSA",5 ORE: DALLE 11.00 ALLE 16.00,Nazionale,null,03/10/2022,Italia,Tutte,03/10/2022 10:09,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. COTRAL REGIONE LAZIO,24 ORE,Regionale,null,20/09/2022,Lazio,Tutte,20/09/2022 13:48,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. CSC MOBILITA' DI LATINA,4 ORE: DALLE 9.30 ALLE 13.30,Locale,null,10/10/2022,Lazio,Latina,10/10/2022 14:15,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OSP USB LAVORO PRIVATO,Trasporto pubblico locale,"PERSONALE SOCC. COTRI, ROMA TPL E CONSORZIATE DI ROMA",4 ORE: DALLE 8.30 ALLE 12.30,Locale,null,11/10/2022,Lazio,Roma,11/10/2022 09:59,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA,Trasporto pubblico locale,"PERSONALE SOC. TRENITALIA DIVISIONE BUSINESS REGIONALE FRIULI VENEZIA GIULIA OPERANTE NEI SETTORI COMMERCIALE, STAFF, BIGLIETTERIE E COSTUMER CARE",8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,05/10/2022,Friuli-Venezia Giulia,Tutte,05/10/2022 11:14,2022-10-21,2022-10-21
"Revocato (include le azioni di revoca, sospensione e differimento)",21/10/2022,21/10/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/ORSA FERROVIE,Ferroviario,"PERSONALE SOCC. TRENITALIA, RFI, FERSERVIZI, MERCITALIA RAIL REGIONE VENETO",8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,10/10/2022,Veneto,Tutte,10/10/2022 16:35,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OSR FIT-CISL,Aereo,PERSONALE DI TERRA SERVIZI AEROPORTUALI DELLA SOC. SAVE DI VENEZIA,4 ORE: DALLE 14.00 ALLE 18.00,Interregionale,null,05/10/2022,Veneto,Venezia,05/10/2022 09:46,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OSR UGL AUTOFERROTRANVIERI,Trasporto pubblico locale,PERSONALE SOC. CSC MOBILITA' DI LATINA,4 ORE: DALLE 09.30 ALLE 13.30,Locale,null,26/09/2022,Lazio,Latina,26/09/2022 11:11,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,OST UGL-TA,Aereo,PERSONALE SOC. ENAV APT BOLOGNA,12 ORE: DALLE 08.00 ALLE 20.00,Interregionale,null,25/08/2022,Emilia-Romagna,Tutte,25/08/2022 19:26,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA FILT-CGIL/FIT-CISL,Aereo,PERSONALE SOC. ENAV ACC BRINDISI,8 ORE: DALLE 10.00 ALLE 18.00,Nazionale,null,29/08/2022,Italia,Tutte,29/08/2022 20:39,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA FIT-CISL,Aereo,PERSONALE SOC. ENAV APT VENEZIA TESSERA,4 ORE: DALLE 13.00 ALLE 17.00,Interregionale,null,20/09/2022,Veneto,Venezia,20/09/2022 11:13,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA FIT-CISL,Aereo,PERSONALE SOC. ENAV APT BRINDISI,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,20/09/2022,Italia,Tutte,20/09/2022 11:13,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA,Aereo,PERSONALE SOC. ENAV APT PERUGIA,12 ORE: DALLE 08.00 ALLE 20.00,Locale,ESCLUSIONE DEI VOLI DA E PER AEROPORTO DI PESCARA,26/08/2022,Umbria,Perugia,26/08/2022 09:33,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA,Aereo,"PERSONALE SOC. ENAV COMPARTO FPDIM SALE OPERATIVE ARO CBO ROMA, MILANO E NOF ITALIA",12 ORE: DALLE 08.00 ALLE 20.00,Nazionale,null,27/08/2022,Italia,Tutte,27/08/2022 10:48,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA,Aereo,PERSONALE SOC. ENAV APT NAPOLI CAPODICHINO,12 ORE: DALLE 08.00 ALLE 20.00,Interregionale,null,29/08/2022,Italia,Tutte,29/08/2022 14:01,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA,Aereo,PERSONALE SOC. ENAV APT BRINDISI,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,28/09/2022,Italia,Tutte,28/09/2022 09:25,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA/UNICA,Aereo,PERSONALE SOC. ENAV APT VENEZIA TESSERA,4 ORE: DALLE 13.00 ALLE 17.00,Interregionale,null,29/08/2022,Veneto,Venezia,29/08/2022 16:43,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA/UNICA,Aereo,PERSONALE SOC. ENAV APT MALPENSA,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,07/09/2022,Italia,Tutte,07/09/2022 20:39,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA/UNICA,Aereo,PERSONALE SOC. ENAV APT DI ROMA CIAMPINO,12 ORE: DALLE 08.00 ALLE 20.00,Interregionale,null,13/09/2022,Lazio,Roma,13/09/2022 12:07,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA/UNICA,Aereo,PERSONALE SOC. ENAV ACC BRINDISI,12 ORE: DALLE 08.00 ALLE 20.00,Nazionale,null,15/09/2022,Italia,Tutte,15/09/2022 11:02,2022-10-21,2022-10-21
Effettuato,21/10/2022,21/10/2022,RSA UGL-TA/UNICA,Aereo,PERSONALE SOC. ENAV APT BRESCIA,4 ORE: DALLE 13.00 ALLE 17.00,Locale,null,28/09/2022,Lombardia,Brescia,28/09/2022 18:09,2022-10-21,2022-10-21
